😎央视频道,#genre#
猪哥亮歌厅台,https://litv.zapi.us.kg/?id=4gtv-4gtv006
亚洲旅游频道,https://litv.zapi.us.kg/?id=litv-longturn17
美国之音频道,https://litv.zapi.us.kg/?id=litv-ftv03
半岛新闻频道,https://litv.zapi.us.kg/?id=litv-ftv10
非凡商业频道,https://litv.zapi.us.kg/?id=4gtv-4gtv048
第壹商业频道,https://litv.zapi.us.kg/?id=4gtv-4gtv109
爱放动漫频道,https://litv.zapi.us.kg/?id=litv-ftv15
古典音乐频道,https://litv.zapi.us.kg/?id=4gtv-4gtv059
客家电视频道,https://litv.zapi.us.kg/?id=4gtv-4gtv043
华仁纪实频道,https://litv.zapi.us.kg/?id=4gtv-4gtv013
时尚运动频道,https://litv.zapi.us.kg/?id=4gtv-4gtv014
生活英语频道,https://litv.zapi.us.kg/?id=litv-longturn20
采昌影剧频道,https://litv.zapi.us.kg/?id=4gtv-4gtv049
数位电影频道,https://litv.zapi.us.kg/?id=4gtv-4gtv011
Amc电影频道,https://litv.zapi.us.kg/?id=4gtv-4gtv017
CAT电影频道,https://litv.zapi.us.kg/?id=4gtv-4gtv076
TRA体育频道,https://litv.zapi.us.kg/?id=4gtv-4gtv077
SMArt知识台,https://litv.zapi.us.kg/?id=litv-longturn19
GLO-Bet频道,https://litv.zapi.us.kg/?id=4gtv-4gtv016
TRa体育频道,https://litv.zapi.us.kg/?id=4gtv-4gtv077
TRACEU频道,https://litv.zapi.us.kg/?id=4gtv-4gtv082
MEZZOl频道,https://litv.zapi.us.kg/?id=4gtv-4gtv083
Ginx_TV频道,https://litv.zapi.us.kg/?id=4gtv-4gtv053
中天新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv009
东森新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv152
tvbs新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv072
寰宇新闻频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn14
非凡新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv010
闽镜新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv075
民视新闻频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv13
中视新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv074
华视新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv052
台视新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv051
民视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv002
民视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv155
中视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv040
华视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv041
台视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv066
寰宇闽南频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn15
tvbs闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv073
民视台湾频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv001
民视台湾频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv156
民视第一频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv003
民视旅游频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv07
民视影剧频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv09
民视综艺频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv004
中视菁采频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv064
中视经典频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv080
台视财经频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv056
公视戏剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv042
闽南戏剧频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn22
国际财经频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv104
东森财经频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv153
tvbs精采频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv067
tvbs欢乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv068
八大精彩频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv034
八大综艺频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv039
爱尔达娱乐台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv070
靖洋戏剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv045
靖洋卡通频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv057
靖天卡通频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv044
靖天综合频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv046
靖天日本频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv047
靖天欢乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv054
靖天映画频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv055
靖天戏剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv058
靖天电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv061
靖天育乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv062
靖天国际频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv063
靖天资讯频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv065
龙华卡通频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn01
龙华日韩频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn11
龙华偶像频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn12
龙华电影频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn03
龙华戏剧频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn18
龙华经典频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn21
国会频道壹台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv084
国会频道贰台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv085
好消息壹频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv16
好消息贰频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv17
智林体育频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv101
博斯魅力频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn04
博斯网球频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn09
博斯高球壹台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn05
博斯高球贰台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn06
博斯运动壹台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn07
博斯运动贰台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn08
博斯无限壹台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn10
博斯无限贰台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn13
阿里郎频道台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv079
达文西频道台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv018
猪哥亮歌厅台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv006
亚洲旅游频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn17
美国之音频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv03
半岛新闻频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv10
非凡商业频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv048
第壹商业频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv109
爱放动漫频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv15
古典音乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv059
客家电视频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv043
华仁纪实频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv013
时尚运动频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv014
生活英语频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn20
采昌影剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv049
数位电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv011
Amc电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv017
CAT电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv076
TRA体育频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv077
SMArt知识台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn19
GLO-Bet频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv016
TRa体育频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv077
TRACEU频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv082
MEZZOl频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv083
Ginx_TV频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv053








😎[台湾专线2],#genre#

hakkatv,http://37.27.111.214:8080/live/1/hls.m3u8
titv,http://37.27.111.214:8080/live/2/hls.m3u8
momo,http://37.27.111.214:8080/live/3/hls.m3u8
民视第一台,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
民视,http://37.27.111.214:8080/live/6/hls.m3u8
中视新闻,http://37.27.111.214:8080/live/7/hls.m3u8
CTS华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
STYLE,http://37.27.111.214:8080/live/9/hls.m3u8
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
电影,http://37.27.111.214:8080/live/11/hls.m3u8
nickelodeon,http://37.27.111.214:8080/live/12/hls.m3u8
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
博斯运动,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
博斯网球,http://37.27.111.214:8080/live/16/hls.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
nickjr,http://37.27.111.214:8080/live/22/hls.m3u8
TVBS HD,http://37.27.111.214:8080/live/23/hls.m3u8
TVBS 欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
mtv,http://37.27.111.214:8080/live/25/hls.m3u8
居家,http://37.27.111.214:8080/live/26/hls.m3u8
history,http://37.27.111.214:8080/live/27/hls.m3u8
hits,http://37.27.111.214:8080/live/28/hls.m3u8
crime investigation,http://37.27.111.214:8080/live/29/hls.m3u8
cinemaworld,http://37.27.111.214:8080/live/30/hls.m3u8
rollor,http://37.27.111.214:8080/live/40/hls.m3u8
龙华戏剧,http://37.27.111.214:8080/live/41/hls.m3u8
龙华日韩,http://37.27.111.214:8080/live/42/hls.m3u8
43,http://37.27.111.214:8080/live/43/hls.m3u8
好莱坞体育,http://37.27.111.214:8080/live/44/hls.m3u8
voicea,http://37.27.111.214:8080/live/45/hls.m3u8
dw,http://37.27.111.214:8080/live/46/hls.m3u8
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8
中视菁采,http://37.27.111.214:8080/live/48/hls.m3u8

娱乐,http://37.27.111.214:8080/live/52/hls.m3u8
tlobal,http://37.27.111.214:8080/live/53/hls.m3u8
abc互动英语,http://37.27.111.214:8080/live/54/hls.m3u8
生活英语,http://37.27.111.214:8080/live/55/hls.m3u8
卡通,http://37.27.111.214:8080/live/57/hls.m3u8
购物台,http://37.27.111.214:8080/live/61/hls.m3u8
镜新闻,http://37.27.111.214:8080/live/62/hls.m3u8
环宇新闻,http://37.27.111.214:8080/live/63/hls.m3u8
全球财经,http://37.27.111.214:8080/live/64/hls.m3u8
球宇财经,http://37.27.111.214:8080/live/65/hls.m3u8
东森购物,http://37.27.111.214:8080/live/66/hls.m3u8
综艺,http://37.27.111.214:8080/live/67/hls.m3u8
rock,http://37.27.111.214:8080/live/70/hls.m3u8
lifetime,http://37.27.111.214:8080/live/71/hls.m3u8
智林体育,http://37.27.111.214:8080/live/77/hls.m3u8
v,http://37.27.111.214:8080/live/78/hls.m3u8
techstorm,http://37.27.111.214:8080/live/80/hls.m3u8
采昌,http://37.27.111.214:8080/live/81/hls.m3u8
旅游,http://37.27.111.214:8080/live/82/hls.m3u8
festival,http://37.27.111.214:8080/live/83/hls.m3u8
lovenature,http://37.27.111.214:8080/live/84/hls.m3u8
生活旅游,http://37.27.111.214:8080/live/85/hls.m3u8
luxetv,http://37.27.111.214:8080/live/86/hls.m3u8
公视戏剧,http://37.27.111.214:8080/live/87/hls.m3u8
影剧,http://37.27.111.214:8080/live/88/hls.m3u8
影迷,http://37.27.111.214:8080/live/92/hls.m3u8
金光布袋,http://37.27.111.214:8080/live/93/hls.m3u8
action,http://37.27.111.214:8080/live/94/hls.m3u8
mce,http://37.27.111.214:8080/live/98/hls.m3u8
good2,http://37.27.111.214:8080/live/99/hls.m3u8
人间卫视,http://37.27.111.214:8080/live/101/hls.m3u8
cnbc,http://37.27.111.214:8080/live/102/hls.m3u8
国会频道,http://37.27.111.214:8080/live/103/hls.m3u8
国会频道2,http://37.27.111.214:8080/live/104/hls.m3u8
卡通2,http://37.27.111.214:8080/live/105/hls.m3u8
卡通3,http://37.27.111.214:8080/live/106/hls.m3u8
卡通4,http://37.27.111.214:8080/live/107/hls.m3u8
剧场1,http://37.27.111.214:8080/live/108/hls.m3u8
剧场2,http://37.27.111.214:8080/live/109/hls.m3u8
剧场3,http://37.27.111.214:8080/live/110/hls.m3u8
剧场4,http://37.27.111.214:8080/live/111/hls.m3u8

hakkatv,http://tv.tvbox6.icu/tv/tw9.php?id=1
titv,http://tv.tvbox6.icu/tv/tw9.php?id=2
momo,http://tv.tvbox6.icu/tv/tw9.php?id=3
民视第一台,http://tv.tvbox6.icu/tv/tw9.php?id=4
民视台湾,http://tv.tvbox6.icu/tv/tw9.php?id=5
民视,http://tv.tvbox6.icu/tv/tw9.php?id=6
中视新闻,http://tv.tvbox6.icu/tv/tw9.php?id=7
CTS华视新闻,http://tv.tvbox6.icu/tv/tw9.php?id=8
STYLE,http://tv.tvbox6.icu/tv/tw9.php?id=9
亚洲旅游,http://tv.tvbox6.icu/tv/tw9.php?id=10
电影,http://tv.tvbox6.icu/tv/tw9.php?id=11
nickelodeon,http://tv.tvbox6.icu/tv/tw9.php?id=12
博斯高球1,http://tv.tvbox6.icu/tv/tw9.php?id=13
博斯运动,http://tv.tvbox6.icu/tv/tw9.php?id=14
博斯无限,http://tv.tvbox6.icu/tv/tw9.php?id=15
博斯网球,http://tv.tvbox6.icu/tv/tw9.php?id=16
龙华电影,http://tv.tvbox6.icu/tv/tw9.php?id=19
东森新闻,http://tv.tvbox6.icu/tv/tw9.php?id=20
nickjr,http://tv.tvbox6.icu/tv/tw9.php?id=22
TVBS HD,http://tv.tvbox6.icu/tv/tw9.php?id=23
TVBS 欢乐,http://tv.tvbox6.icu/tv/tw9.php?id=24
mtv,http://tv.tvbox6.icu/tv/tw9.php?id=25
居家,http://tv.tvbox6.icu/tv/tw9.php?id=26
history,http://tv.tvbox6.icu/tv/tw9.php?id=27
hits,http://tv.tvbox6.icu/tv/tw9.php?id=28
crime investigation,http://tv.tvbox6.icu/tv/tw9.php?id=29
cinemaworld,http://tv.tvbox6.icu/tv/tw9.php?id=30
最新电影,#genre#
潜行,https://yzzy1.play-cdn20.com/20240314/19480_87c97112/index.m3u8
狂暴巨蜥,https://v.cdnlz12.com/20240327/13508_eaee7b94/index.m3u8
扫黑行动之黄金,https://v.cdnlz12.com/20240326/13458_d6285376/index.m3u8
妖神令,https://v.cdnlz12.com/20240328/13574_081df2fa/index.m3u8
天地正气,https://v.cdnlz12.com/20240324/13368_682d336b/index.m3u8
除暴安良,https://v.cdnlz7.com/20240302/16255_e02cc774/index.m3u8
最后的法师,https://v.cdnlz11.com/20231112/18264_bf1bd3e6/index.m3u8
第三个嫌疑人,https://v.cdnlz12.com/20240324/13369_6e36581e/index.m3u8
新威龙杀阵,https://v.cdnlz12.com/20240321/13258_0f96066a/index.m3u8
末日战士,https://v.cdnlz12.com/20240313/12834_ce325fe0/index.m3u8
周公伏妖,https://v.cdnlz12.com/20240313/12832_28e8b06c/index.m3u8
少女斗恶龙,https://v.cdnlz12.com/20240308/12567_d5565b64/index.m3u8
临时劫案,https://v.cdnlz12.com/20240306/12466_cad8e71b/2000k/hls/mixed.m3u8#https://yzzy.play-cdn19.com/20240306/22153_c54de4da/2000k/hls/mixed.m3u8
陌路狂刀,https://v.cdnlz12.com/20240308/12526_77ee2ef5/2000k/hls/mixed.m3u8#https://yzzy1.play-cdn1.com/20240308/19202_84e12afe/2000k/hls/mixed.m3u8
聊斋志异之瞳人语,https://yzzy1.play-cdn20.com/20240305/18516_cd41cda3/2000k/hls/mixed.m3u8#https://hn.bfvvs.com/play/RdGJDE0b/index.m3u8
[智利]雕形拳,https://vip1.lz-cdn1.com/20230608/21094_b12a3627/2000k/hls/mixed.m3u8


目中无人2,https://yzzy1.play-cdn1.com/20240210/15952_004b2a47/2000k/hls/index.m3u8
战锋·尖峰对决,https://vip.ffzy-online6.com/20240221/26640_7e77660f/2000k/hls/index.m3u8
惊天激战[美],https://v.cdnlz19.com/20240219/17331_1e41d0fd/2000k/hls/mixed.m3u8
外星+人2[韩],https://v.cdnlz12.com/20240215/11573_4cb789fb/2000k/hls/mixed.m3u8
破战,https://yzzy1.play-cdn20.com/20240216/17014_96791511/2000k/hls/mixed.m3u8
金手指[国],https://ikcdn01.ikzybf.com/20240213/xZTh2qQA/2000kb/hls/index.m3u8
金手指[粤],https://yzzy1.play-cdn1.com/20240213/16166_adb7cace/2000k/hls/index.m3u8
缉恶,https://yzzy1.play-cdn1.com/20240212/16107_ce5c69e6/2000k/hls/index.m3u8
狄仁杰之通天玄案,https://s.xlzys.com/play/BeXvzOlb/index.m3u8
热血地雷战,https://s.xlzys.com/play/DbDDvWxb/index.m3u8#https://v11.suonizy-youku.com/202402/26/A8TWS7EeJe4/video/2000k_0X1080_64k_25/hls/index.m3u8
古楼镇陵宫,https://v.cdnlz12.com/20240222/11772_cc17a068/2000k/hls/mixed.m3u8
瞒天过海,https://hnzy.bfvvs.com/play/YerrBPke/index.m3u8
非诚勿扰3,https://yzzy1.play-cdn20.com/20240210/16640_403958bf/2000k/hls/index.m3u8
史上最强弟子,https://yzzy.play-cdn19.com/20240209/19332_06c6451f/2000k/hls/index.m3u8
长津湖,https://s1.bfzycdn.com/video/changjinhu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/2000k/hls/index.m3u8
一闪一闪亮星星,https://ikcdn01.ikzybf.com/20240213/vWZ9ePUu/2000kb/hls/index.m3u8
照明商店,https://yzzy.play-cdn19.com/20240213/19794_4de23d38/2000k/hls/index.m3u8#
年会不能停,https://yzzy.play-cdn19.com/20240213/19788_da07138c/2000k/hls/index.m3u8
北冥有鲲,https://vip.ffzy-online6.com/20240211/26120_e94353cd/2000k/hls/index.m3u8
四平警事之钻石大劫案,https://v.cdnlz2.com/20240206/28771_69d6e63e/2000k/hls/mixed.m3u8
露梁海战,https://v.cdnlz19.com/20240205/13018_c311202b/2000k/hls/mixed.m3u8
黑白潜行,https://vip.ffzy-online6.com/20240204/25747_fb206ff2/2000k/hls/index.m3u8
三大队,https://v.cdnlz2.com/20240201/28578_1ad90f25/2000k/hls/mixed.m3u8
我本是高山,https://v.cdnlz12.com/20240128/11176_b475b264/2000k/hls/mixed.m3u8
长白山猎人传说,https://vip.ffzy-online6.com/20240130/25459_dbbc3359/2000k/hls/index.m3u8
[印]猛虎3,https://hnzy.bfvvs.com/play/Pdy4pmzb/index.m3u8
[美]无法治愈,https://vip.lz-cdn3.com/20220624/8306_5b24c626/1000k/hls/mixed.m3u8
[美]养蜂人抢先,https://www.yzzy.play-cdn20.com/20240130/14212_512dac09/2000k/hls/index.m3u8
孤注一掷,https://v.cdnlz12.com/20240131/11213_0006f281/2000k/hls/mixed.m3u8
大冒险王之金丝玉盘,https://hnzy.bfvvs.com/play/YerGjXpa/index.m3u8
[国]爆裂点,https://v.cdnlz3.com/20240126/22924_311317eb/2000k/hls/mixed.m3u8
[粤]爆裂点,https://v.cdnlz3.com/20240126/22925_ab576153/2000k/hls/mixed.m3u8
[韩]荒野,https://v.cdnlz2.com/20240126/28294_cdfab943/2000k/hls/mixed.m3u8
挡马夺刀,https://www.yzzy.play-cdn20.com/20240125/13928_02451c32/2000k/hls/index.m3u8
速度与激情10,https://vip.lz-cdn3.com/20230609/19446_bd6c3340/2000k/hls/mixed.m3u8
再见.李可乐,https://v.cdnlz12.com/20240124/11081_e095c299/2000k/hls/mixed.m3u8
海王2.失落的王国,https://v.cdnlz12.com/20240123/11056_97ad71a3/2000k/hls/mixed.m3u8
涉过愤怒的海,https://v.cdnlz3.com/20240112/22740_9e90a3db/2000k/hls/mixed.m3u8
一击2.城市混战,https://cdn1.vip-vip-yzzy.com/20240112/11718_c34d3123/2000k/hls/index.m3u8
刀尖,https://v.cdnlz12.com/20240117/11012_3f5cf514/2000k/hls/mixed.m3u8
志愿军：雄兵出击,https://dghls.mcloud.139.com/hls/L1c36c04a53255f72579c1f62fe2ad8e1b/single/video/0/376/index.m3u8
毒液2,https://vip.lzcdn2.com/20220530/7945_ffa14188/1200k/hls/mixed.m3u8
西装暴徒,https://v.cdnlz3.com/20240118/22835_82f61c7e/2000k/hls/mixed.m3u8
开国将帅授衔1955,https://cdn1.vip-vip-yzzy.com/20240113/12061_d95d9068/2000k/hls/index.m3u8
粽邪3.鬼门开 ,https://ukzy.ukubf3.com/20231219/XiwVy98L/2000kb/hls/index.m3u8
怪物,https://v.cdnlz3.com/20240106/22647_12bced2d/2000k/hls/index.m3u8
月球叛军：火之女,https://v.cdnlz11.com/20231222/18799_a3ec4c15/2000k/hls/mixed.m3u8
画江湖之不良帅,https://v.cdnlz11.com/20240111/19241_3af8d963/2000k/hls/mixed.m3u8
追缉,https://v.cdnlz3.com/20231231/22557_d6b334ec/2000k/hls/mixed.m3u8
无价之宝,https://cdn1.vip-vip-yzzy.com/20231228/10597_1384c055/2000k/hls/index.m3u8
千鹤先生,https://v.cdnlz12.com/20240125/11104_24ac3055/2000k/hls/mixed.m3u8
[韩]野兽们的战争,https://v.cdnlz11.com/20231217/18739_fd0f9b07/2000k/hls/mixed.m3u8
二手杰作,https://v.cdnlz4.com/20231226/26302_f7a2357f/2000k/hls/mixed.m3u8
不日成婚2,https://yzzy.play-cdn19.com/20231214/10520_b17d82c4/2000k/hls/index.m3u8
好像也没那么热血沸腾,https://yzzy.play-cdn16.com/20231213/27660_19c61f1e/2000k/hls/index.m3u8
[美]惊奇队长2,https://v1.cdnlz1.com/20231208/24476_e5cafe33/2000k/hls/mixed.m3u8
